airline_sentiment_Index,features,rawPrediction,probability,prediction
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[64,81,232,345,370,426,602,619,660,736,783,913],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.119972961501158,-0.41748492778565643,-1.702488033715498]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9083138507315879,0.07181778017711632,0.019868369091295697]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[168,346,404,415,431,433,460,509,728,729,783,801,919,956],""values"":[1,2,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2157422691514759,0.16681195288160222,-1.3825542220330735]}","{""vectorType"":""dense"",""length"":3,""values"":[0.701896004520872,0.24588278412358414,0.05222121135554389]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[163,303,330,404,416,560,616,671,758,815,823,891,939],""values"":[1,1,1,1,1,1,2,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.507468042324485,-0.36017390333587745,-1.147294138988603]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8164577759339633,0.1261325391261473,0.0574096849398894]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,72,372,536,557,671,703,736,757,793,957,974,987,998],""values"":[1,1,1,2,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1737955502449822,-0.16147249537381408,-1.0123230548711633]}","{""vectorType"":""dense"",""length"":3,""values"":[0.727040268787702,0.19127531323550395,0.08168441797679402]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[262,386,388,389,596,619,691,736,817,892,926,980],""values"":[1,1,1,1,1,1,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[3.2970508670781458,-1.647545726758158,-1.6495051403199843]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9859700083840367,0.0070218684447439115,0.007008123171219282]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[335,372,374,415,447,529,594,666,671,848,871,925],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.3409579217453063,-0.44730466392307405,-1.893653257822229]}","{""vectorType"":""dense"",""length"":3,""values"":[0.929356402327038,0.057181460024491426,0.01346213764847063]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,43,87,160,406,413,415,487,613,619,812,912,933],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.820798202864158,-1.5518911260365391,-1.2689070768276156]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9714760727041325,0.012257369039624962,0.016266558256242482]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,289,320,415,430,452,579,619,702,740,781,956,985],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[3.008839169816859,-1.000791269613278,-2.0080479002035774]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9758332780549379,0.017701711162001144,0.006465010783060916]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[47,123,158,220,305,361,372,415,428,545,729,759,909,922],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6777972480468468,0.9107595431402682,-1.588556791187111]}","{""vectorType"":""dense"",""length"":3,""values"":[0.42265008482443417,0.5335255224092312,0.04382439276633475]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[61,64,267,560,611,649,660,803],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9093805268039995,-0.13357665259103957,-0.7758038742129577]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6502706404442338,0.22916252471788262,0.12056683483788355]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[120,330,354,849,944],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-1.0841782668818047,-0.013996076836855609,1.098174343718662]}","{""vectorType"":""dense"",""length"":3,""values"":[0.07822857111727488,0.2281075276829367,0.6936639011997885]}",2
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[157,297,465,495,635,694,708,772,806,956],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.805543062679403,-0.797357735206043,-0.008185327473356652]}","{""vectorType"":""dense"",""length"":3,""values"":[0.60808229337849,0.1224140836394757,0.26950362298203445]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[68,107,152,262,297,357,360,372,484,506,560,713,776,812,903],""values"":[1,1,1,1,1,1,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5555692598512958,-0.6652929388805069,-0.8902763209707838]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8367022182539867,0.09079516504261924,0.07250261670339404]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[55,146,330,337,372,406,527,627,694,748,751,872],""values"":[1,1,1,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8335938987416895,-0.4160498014904786,-1.417544097251207]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8739983704395621,0.09215157824999383,0.033850051310443996]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[77,415,433,497,661,766,798,854,933],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9001383853297367,0.1886514117887506,-1.0887897971184852]}","{""vectorType"":""dense"",""length"":3,""values"":[0.614342805158195,0.30158928653270106,0.08406790830910386]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[232,269,296,410,910,944],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.23160503660691875,0.0581586448756824,0.17344639173123816]}","{""vectorType"":""dense"",""length"":3,""values"":[0.26072279110996527,0.348354772382789,0.39092243650724556]}",2
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[178,297,645,658,756],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.7239007525982765,0.04894656722822055,0.6749541853700576]}","{""vectorType"":""dense"",""length"":3,""values"":[0.13857164198870964,0.30013572301275065,0.5612926349985397]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[12,252,304,317,362,372,413,422,529,560,699,731,741],""values"":[1,1,1,1,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.227606067666082,-0.6920043672844638,-1.5356017003816138]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9283638495606188,0.05008959491835051,0.021546555521030745]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[21,43,128,169,372,415,451,533,602,658,681,728,904,928],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0358555952559054,-0.09303722970379785,-0.9428183655521034]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6841613319952576,0.2212516917842075,0.09458697622053498]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[146,153,450,507,560,660,671,676],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4420962333651455,0.015375502919920125,-1.4574717362850629]}","{""vectorType"":""dense"",""length"":3,""values"":[0.772116128165447,0.18538119772623815,0.04250267410831497]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,168,216,312,344,389,406,415,673,871,984],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4821888326362618,-1.7368932867470737,0.25470445411081527]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7501759819769778,0.030000849629927693,0.2198231683930946]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[21,29,99,160,193,233,415,445,498,516,633,649,653,980],""values"":[1,1,1,1,2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.9167149802880137,-1.654072441736814,-1.2626425385511948]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9749837246885056,0.01009089322491011,0.014925382086584333]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[43,150,157,372,393,415,519,660,687,804,868],""values"":[1,1,1,2,1,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5017560398926206,-0.2786149495304094,-0.22314109036220844]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5147712654763673,0.23588671483040485,0.24934201969322792]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,57,63,74,79,123,152,252,330,365,372,415,522,536,603,620,850,868,892,897,958],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9859478104654975,-0.35364536668923646,-0.6323024437762557]}","{""vectorType"":""dense"",""length"":3,""values"":[0.684838870822225,0.1793950591652761,0.1357660700124989]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[415,472],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2923941558494861,0.2696060113427371,-0.5620001671922227]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4161446829588074,0.4067687535444828,0.1770865634967098]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[347,537,560,697],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3988798153597124,0.576952155076088,-0.9758319704357992]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4085260638043345,0.48815259696098595,0.10332133923467952]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,371,372,433,451,699,782,891,963],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8773118814924156,0.08593247044188473,-0.9632443519342977]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6203672911476574,0.2811623601668002,0.0984703486855423]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[23,34,252,413,446,527,560,618,778,815],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9214103676404715,-0.448769266966257,-1.4726411006742113]}","{""vectorType"":""dense"",""length"":3,""values"":[0.887282852540137,0.08292894722261844,0.029788200237244593]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,375,527,560,723,734,780,864],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6013342464342184,-0.9872494197395385,-0.6140848266946772]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8444275995414582,0.06343877925659931,0.09213362120194235]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[252,413,415,895],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1168806856175275,-0.49315146521794634,-0.6237292203995801]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7271169550603217,0.1453370005194833,0.12754604442019485]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,22,26,29,79,93,169,184,268,330,406,472,585,602,661,766,783,982,988],""values"":[1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.2484869176653057,-1.324409944999562,-0.9240769726657374]}","{""vectorType"":""dense"",""length"":3,""values"":[0.934605248955089,0.026238489138215512,0.0391562619066953]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[17,114,372,404,415,450,601,690,882],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0291219548763815,0.0923876346832335,-1.1215095895596126]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6629909554843414,0.2598298589344844,0.0771791855811742]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[4,273,542,687,736],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.2054746620642253,-0.5681073385857116,0.7735820006499379]}","{""vectorType"":""dense"",""length"":3,""values"":[0.22947432839610094,0.15967787232907715,0.6108477992748219]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,415,430,533,597,662,802,806,826,928,948,952,953],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[1.286985076445832,0.24298440783108882,-1.5299694842769163]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7082999737075538,0.24935236759752105,0.042347658694925246]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,177,287,415,526,553,613,855,956,998],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.951798329150917,-0.8772564804660254,-1.0745418486848886]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9028844427211999,0.05333217273993464,0.043783384538865336]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[122,228,258,263,312,340,415,497,800,952,980],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.586636415899111,-0.446674176864796,-1.1399622390343118]}","{""vectorType"":""dense"",""length"":3,""values"":[0.835880720005255,0.10941799129547558,0.054701288699269345]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[24,234,335,348,391,415,526,690,728,738,784,796,815,956,958],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2277752574131044,-0.6510721963622563,-0.576703061050843]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7591133321164062,0.11596676369139393,0.12491990419219984]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,157,235,252,415,436,601,660,826],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1057740761079498,-0.5262499767704385,-0.5795240993375087]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7241535747334317,0.14159621303666803,0.13425021222990022]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[22,37,139,177,193,224,365,372,523,736,854,898],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.54962219823753,-0.3645573782087635,-1.1850648200287628]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8248258827201299,0.12163110522463187,0.05354301205523833]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[79,415,487,527,582,603,661,772,847,993],""values"":[1,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.069574738892652,-1.2759875301357868,-0.7935872087568618]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9154756355560125,0.03226172301293359,0.05226264143105395]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[67,145,252,332,341,413,535,560,635,731,823,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.32856649770646,-1.0406513495931093,-1.2879151481133468]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9422463132713658,0.03242886340791161,0.02532482332072266]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[48,157,194,262,415,477,527,751,892],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3132488466740353,-0.48434840408215,-0.8289004425918827]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7793632238497068,0.12913778767381548,0.0914989884764779]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,86,212,231,267,332,389,406,415,435,436,450,477,661,828,878,999],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[3.4625109342293072,-1.625987012755594,-1.8365239214737088]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9889595616840643,0.006099187073852943,0.004941251242082802]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,81,148,192,206,287,368,429,560,594,689,706,817,919,925],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.965714772746928,-1.7536006272333655,-1.2121141455135567]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9763212400301173,0.008710039027759858,0.014968720942122761]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[64,291,594,736,810,819,874],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1365052284801411,-0.48291059552650123,-0.6535946329536375]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7326233617291671,0.14506993182741978,0.12230670644341304]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,54,117,168,309,378,536,560,683,716,783,815],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6494086665108096,-0.30553205637312425,-0.343876610137682]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5697379416068009,0.21925507556627608,0.2110069828269229]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[316,364,560,635,661,782,809,823,946,999],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6786169635650081,-0.4409350640225816,-1.2376818995424235]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8516298305577766,0.10226831857613733,0.04610185086608614]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[216,252,314,332,372,484,594,595,640,736,778,874,932,970],""values"":[1,1,1,1,2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.3815594450334805,-1.6013607392078801,-0.7801987058255957]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9425227308646149,0.017560285601872047,0.039916983533513056]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,29,68,158,216,415,594,661],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1814078400382215,-0.5676364840473764,-0.6137713559908428]}","{""vectorType"":""dense"",""length"":3,""values"":[0.74624761696794,0.1298023809436692,0.12395000208839085]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[109,182,252,256,334,413,513,736,791,970],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5986327753112641,-1.4091233714261246,-0.18950940388513646]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8219134984944867,0.04060450454373477,0.1374819969617785]}",0
